appid,name,release_date,achievements,categories,windows,mac,linux,developer,dlc_count,languages,required_age,price,short_description,players_now,reviews_positive,reviews_negative
2651280,Marvel's Spider-Man 2,"Jan 30, 2025",43,2:Single-player;22:Steam Achievements;28:Full controller support;64:Adjustable Text Size;67:Camera Comfort;66:Color Alternatives;68:Custom Volume Controls;78:Adjustable Difficulty;71:Narrated Game Menus;74:Playable without Timed Input;79:Save Anytime;69:Stereo Sound;65:Subtitle Options;70:Surround Sound;23:Steam Cloud;61:HDR available;62:Family Sharing,True,False,False,Insomniac Games,0,English*;French*;Italian*;German*;Spanish - Spain*;Arabic*;Czech;Danish;Dutch;Finnish;Greek;Hungarian;Indonesian;Japanese*;Korean;Norwegian;Polish*;Portuguese - Brazil*;Portuguese - Portugal*;Russian*;Simplified Chinese;Spanish - Latin America*;Swedish;Thai;Traditional Chinese;Vietnamese*languages with full audio support,0,47.99,"Be Greater. Together. The incredible power of the symbiote forces Peter Parker and Miles Morales into a desperate fight as they balance their lives, friendships, and their duty to protect in an exciting chapter of the critically acclaimed Spider-Man franchise on PC.",1617.0,16150,4097
3405690,EA SPORTS FC™ 26,"Sep 25, 2025",43,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;37:Shared/Split Screen PvP;9:Co-op;38:Online Co-op;39:Shared/Split Screen Co-op;24:Shared/Split Screen;27:Cross-Platform Multiplayer;22:Steam Achievements;28:Full controller support;35:In-App Purchases;72:Chat Speech-to-text;78:Adjustable Difficulty;75:Keyboard Only Option;69:Stereo Sound;65:Subtitle Options;61:HDR available,True,False,False,EA Canada,1,English*;French*;Italian*;German*;Spanish - Spain*;Arabic*;Dutch*;Japanese*;Korean*;Polish*;Portuguese - Brazil*;Simplified Chinese*;Spanish - Latin America*;Turkish*;Czech;Danish;Norwegian;Portuguese - Portugal;Russian;Swedish;Traditional Chinese*languages with full audio support,0,34.99,"The Club is Yours in EA SPORTS FC™ 26. Play your way with an overhauled gameplay experience powered by community feedback, Manager Live Challenges that bring fresh storylines to the new season, and Archetypes inspired by greats of the game.",21732.0,9321,11704
2124490,SILENT HILL 2,"Oct 7, 2024",43,2:Single-player;22:Steam Achievements;28:Full controller support;23:Steam Cloud;62:Family Sharing,True,False,False,Bloober Team SA,0,English*;French;Italian;German;Spanish - Spain;Spanish - Latin America;Polish;Russian;Simplified Chinese;Traditional Chinese;Japanese*;Korean;Ukrainian;Portuguese - Brazil*languages with full audio support,17,34.99,"Investigating a letter from his late wife, James returns to where they made so many memories - Silent Hill. What he finds is a ghost town, prowled by disturbing monsters and cloaked in deep fog. Confront the monsters, solve puzzles, and search for traces of your wife in this remake of SILENT HILL 2.",795.0,31772,1630
1449850,Yu-Gi-Oh! Master Duel,"Jan 18, 2022",11,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;27:Cross-Platform Multiplayer;22:Steam Achievements;29:Steam Trading Cards;35:In-App Purchases,True,False,False,KONAMI,0,English;French;Italian;German;Spanish - Latin America;Portuguese - Brazil;Japanese;Korean;Simplified Chinese;Traditional Chinese,0,0.0,"Yu-Gi-Oh! MASTER DUEL is the ultimate free-to-play cross-platform strategy card game with fast-paced Duels, stunning HD graphics and a new, dynamic soundtrack! Get ready to challenge Duelists around the world!",14154.0,0,0
1289670,EA Play,"Aug 31, 2020",0,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;9:Co-op;38:Online Co-op;39:Shared/Split Screen Co-op;24:Shared/Split Screen;27:Cross-Platform Multiplayer;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;13:Captions available;35:In-App Purchases;17:Includes level editor;44:Remote Play Together;61:HDR available,True,False,False,Electronic Arts,0,English,0,5.99,"Unlock a world of thrill. Get unlimited access to a collection of EA’s top titles, trials of select new games, &amp; member discounts and rewards*.",0.0,4,3
3949040,RV There Yet?,"Oct 21, 2025",0,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;23:Steam Cloud;62:Family Sharing,True,False,False,Nuggets Entertainment,0,English**languages with full audio support,0,7.99,A co-op adventure about driving your Recreational Vehicle home.,2717.0,34783,3672
1222670,The Sims™ 4,"Jun 18, 2020",0,2:Single-player;29:Steam Trading Cards;76:Mouse Only Option;74:Playable without Timed Input;79:Save Anytime;69:Stereo Sound;70:Surround Sound;42:Remote Play on Tablet,True,False,False,Maxis,105,English;French;Italian;German;Spanish - Spain;Czech;Danish;Dutch;Japanese;Norwegian;Polish;Portuguese - Brazil;Russian;Swedish;Finnish;Traditional Chinese;Simplified Chinese;Korean,0,0.0,Play with life and discover the possibilities. Unleash your imagination and create a world of Sims that’s wholly unique. Explore and customize every detail from Sims to homes–and much more.,15231.0,70547,11465
2947440,SILENT HILL f,"Sep 24, 2025",56,2:Single-player;22:Steam Achievements;28:Full controller support;66:Color Alternatives;68:Custom Volume Controls;74:Playable without Timed Input;69:Stereo Sound;65:Subtitle Options;70:Surround Sound;23:Steam Cloud;62:Family Sharing,True,False,False,NeoBards Entertainment Ltd.,1,English*;French;Italian;German;Spanish - Spain;Spanish - Latin America;Portuguese - Brazil;Polish;Russian;Simplified Chinese;Traditional Chinese;Japanese*;Korean*languages with full audio support,17,55.99,"Hinako's hometown is engulfed in fog, driving her to fight grotesque monsters and solve eerie puzzles. Uncover the disturbing beauty hidden in terror.",687.0,9905,2453
489830,The Elder Scrolls V: Skyrim Special Edition,"Oct 27, 2016",75,2:Single-player;22:Steam Achievements;74:Playable without Timed Input;79:Save Anytime;69:Stereo Sound;70:Surround Sound;18:Partial Controller Support;23:Steam Cloud;41:Remote Play on Phone;42:Remote Play on Tablet;62:Family Sharing,True,False,False,Bethesda Game Studios,2,English*;French*;Italian*;German*;Spanish - Spain*;Polish*;Traditional Chinese;Russian*;Japanese**languages with full audio support,17,9.99,"Winner of more than 200 Game of the Year Awards, The Elder Scrolls V: Skyrim Special Edition brings the epic fantasy to life in stunning detail. The Special Edition includes the critically acclaimed game and add-ons with all-new features.",15495.0,188597,10995
1086940,Baldur's Gate 3,"Aug 3, 2023",54,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;48:LAN Co-op;27:Cross-Platform Multiplayer;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;64:Adjustable Text Size;67:Camera Comfort;66:Color Alternatives;68:Custom Volume Controls;78:Adjustable Difficulty;74:Playable without Timed Input;79:Save Anytime;69:Stereo Sound;65:Subtitle Options;70:Surround Sound;23:Steam Cloud;43:Remote Play on TV;44:Remote Play Together;62:Family Sharing,True,True,False,Larian Studios,2,English*;French;German;Spanish - Spain;Polish;Russian;Simplified Chinese;Turkish;Portuguese - Brazil;Italian;Spanish - Latin America;Traditional Chinese;Ukrainian;Korean;Japanese*languages with full audio support,17,59.99,"Baldur’s Gate 3 is a story-rich, party-based RPG set in the universe of Dungeons &amp; Dragons, where your choices shape a tale of fellowship and betrayal, survival and sacrifice, and the lure of absolute power.",25259.0,684290,21982
3008130,Dying Light: The Beast,"Sep 18, 2025",33,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;22:Steam Achievements;28:Full controller support;23:Steam Cloud;43:Remote Play on TV;62:Family Sharing,True,False,False,Techland,6,English*;French*;Italian;German*;Spanish - Spain*;Arabic;Traditional Chinese;Simplified Chinese*;Czech;Spanish - Latin America;Japanese*;Korean;Polish*;Portuguese - Portugal;Portuguese - Brazil*;Russian*;Turkish*languages with full audio support,0,47.99,"BECOME THE BEAST. SURVIVE THE NIGHT. A terrifying new chapter in the Dying Light universe begins. As Kyle Crane, explore the vast and unpredictable wilderness, uncover a deadly evolution of the infected, and learn to control the beastly powers awakening inside you.",3079.0,41096,5474
216150,MapleStory,"Aug 9, 2012",0,2:Single-player;1:Multi-player;20:MMO;9:Co-op;29:Steam Trading Cards,True,False,False,NEXON Korea Corporation,0,English,0,0.0,"Join over 260 million players worldwide in MapleStory, the world’s biggest 2D MMORPG adventure! Play now for free.",6915.0,58,42
570,Dota 2,"Jul 9, 2013",0,1:Multi-player;9:Co-op;29:Steam Trading Cards;30:Steam Workshop;40:SteamVR Collectibles;35:In-App Purchases;67:Camera Comfort;66:Color Alternatives;68:Custom Volume Controls;8:Valve Anti-Cheat enabled;63:Steam Timeline,True,True,True,Valve,2,Bulgarian;Czech;Danish;Dutch;English*;Finnish;French;German;Greek;Hungarian;Italian;Japanese;Korean*;Norwegian;Polish;Portuguese - Portugal;Portuguese - Brazil;Romanian;Russian;Simplified Chinese*;Spanish - Spain;Swedish;Thai;Traditional Chinese;Turkish;Ukrainian;Spanish - Latin America;Vietnamese*languages with full audio support,0,0.0,"Every day, millions of players worldwide enter battle as one of over a hundred Dota heroes. And no matter if it's their 10th hour of play or 1,000th, there's always something new to discover. With regular updates that ensure a constant evolution of gameplay, features, and heroes, Dota 2 has taken on a life of its own.",497824.0,12202,2162
1903340,Clair Obscur: Expedition 33,"Apr 24, 2025",55,2:Single-player;22:Steam Achievements;28:Full controller support;64:Adjustable Text Size;68:Custom Volume Controls;78:Adjustable Difficulty;69:Stereo Sound;65:Subtitle Options;70:Surround Sound;23:Steam Cloud;62:Family Sharing,True,False,False,Sandfall Interactive,3,English*;French*;Italian;German;Spanish - Spain;Japanese;Korean;Polish;Portuguese - Brazil;Russian;Simplified Chinese;Traditional Chinese*languages with full audio support,17,49.99,Lead the members of Expedition 33 on their quest to destroy the Paintress so that she can never paint death again. Explore a world of wonders inspired by Belle Époque France and battle unique enemies in this turn-based RPG with real-time mechanics.,9509.0,127945,5115
3932890,Escape from Tarkov,"Nov 15, 2025",80,1:Multi-player;20:MMO;49:PvP;36:Online PvP;9:Co-op;38:Online Co-op;22:Steam Achievements;35:In-App Purchases;67:Camera Comfort;66:Color Alternatives;68:Custom Volume Controls;74:Playable without Timed Input;69:Stereo Sound;70:Surround Sound,True,False,False,Battlestate Games,3,English;French;Italian;German;Spanish - Spain;Czech;Hungarian;Japanese;Korean;Polish;Portuguese - Brazil;Romanian;Russian;Simplified Chinese;Spanish - Latin America;Thai;Turkish;Vietnamese;Slovak;Indonesian,0,42.49,"Escape from Tarkov is the original extraction FPS where every raid is a gamble with death. Prep your raid, bleed, endure and fight through ruthless PMC players and Scavs, gain tactical advantage and cling to your loot — only extraction decides if you live or lose it all.",21896.0,10844,16614
381210,Dead by Daylight,"Jun 14, 2016",288,1:Multi-player;49:PvP;36:Online PvP;9:Co-op;38:Online Co-op;27:Cross-Platform Multiplayer;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;23:Steam Cloud;41:Remote Play on Phone;42:Remote Play on Tablet;43:Remote Play on TV;62:Family Sharing,True,False,False,Behaviour Interactive Inc.,37,English*;French*;Italian;German;Spanish - Spain;Russian;Simplified Chinese;Portuguese - Brazil;Thai;Traditional Chinese;Japanese*;Korean;Polish;Spanish - Latin America;Turkish*languages with full audio support,17,19.99,"Trapped forever in a realm of eldritch evil where even death is not an escape, four determined Survivors face a bloodthirsty Killer in a vicious game of nerve and wits. Pick a side and step into a world of tension and terror with horror gaming's best asymmetrical multiplayer.",23549.0,490806,133396
2668510,Red Dead Redemption,"Oct 29, 2024",51,2:Single-player;22:Steam Achievements;28:Full controller support;61:HDR available,True,False,False,Rockstar Games,0,English*;French;Italian;German;Spanish - Spain;Korean;Russian;Simplified Chinese;Spanish - Latin America;Traditional Chinese;Japanese;Polish;Portuguese - Brazil*languages with full audio support,17,24.99,Experience the story of former outlaw John Marston as he tracks down the last remaining members of the notorious Van der Linde Gang in the PC debut of the critically acclaimed predecessor to Red Dead Redemption 2.,830.0,12155,1060
2001120,Split Fiction,"Mar 6, 2025",20,1:Multi-player;9:Co-op;38:Online Co-op;39:Shared/Split Screen Co-op;24:Shared/Split Screen;27:Cross-Platform Multiplayer;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;13:Captions available;67:Camera Comfort;66:Color Alternatives;69:Stereo Sound;70:Surround Sound;23:Steam Cloud;44:Remote Play Together;61:HDR available;62:Family Sharing,True,False,False,Hazelight Studios,1,English*;French*;Italian*;German*;Spanish - Spain*;Japanese*;Korean;Polish;Portuguese - Brazil;Simplified Chinese*;Traditional Chinese*languages with full audio support,0,39.99,"Embrace mind-blowing moments as you’re pulled deep into the many worlds of Split Fiction, a boundary-pushing co-op adventure.",3752.0,61364,1558
3513350,Wuthering Waves,"Apr 28, 2025",0,2:Single-player;35:In-App Purchases;18:Partial Controller Support,True,False,False,KURO GAMES,0,English*;French;German;Spanish - Spain;Japanese*;Simplified Chinese*;Traditional Chinese;Korean**languages with full audio support,0,0.0,"Wuthering Waves is a story-rich open-world action RPG with a high degree of freedom. You wake from your slumber as Rover, joined by a vibrant cast of Resonators on a journey to reclaim your lost memories and change the world.",8853.0,0,0
2552430,KINGDOM HEARTS -HD 1.5+2.5 ReMIX-,"Jun 13, 2024",197,2:Single-player;22:Steam Achievements;28:Full controller support;23:Steam Cloud;62:Family Sharing,True,False,False,Square Enix,0,English*;French;Italian;German;Spanish - Spain;Japanese**languages with full audio support,0,24.99,KINGDOM HEARTS -HD 1.5+2.5 ReMIX- is an HD remastered collection of 6 unforgettable KINGDOM HEARTS experiences. Take up your Keyblade to save the Disney worlds from darkness.,888.0,6240,1129
3224770,Umamusume: Pretty Derby,"Jun 24, 2025",20,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;22:Steam Achievements;28:Full controller support;35:In-App Purchases,True,False,False,"Cygames, Inc.",0,English,0,0.0,Umamusume: Pretty Derby is ready to race! Scout featured trainees and supporters as you navigate the immersive sports life simulation through the game's in-depth training system and top-of-the-line 3D graphics!,10139.0,0,0
2417610,METAL GEAR SOLID Δ: SNAKE EATER,"Aug 28, 2025",45,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;64:Adjustable Text Size;67:Camera Comfort;66:Color Alternatives;68:Custom Volume Controls;78:Adjustable Difficulty;74:Playable without Timed Input;69:Stereo Sound;65:Subtitle Options;70:Surround Sound;23:Steam Cloud;61:HDR available;62:Family Sharing,True,False,False,KONAMI,1,English*;Japanese*;French;Italian;German;Spanish - Spain;Portuguese - Brazil;Simplified Chinese;Traditional Chinese;Korean;Russian*languages with full audio support,17,48.99,"A remake of the 2004 game METAL GEAR SOLID 3: SNAKE EATER, with the same gripping story and engrossing world, now with all new graphics and 3D audio that enhance the jungle atmosphere. Get ready for the ultimate survival stealth action experience.",309.0,7406,1436
